MAG,domain,phylum,host_family,genus,species,vOTU,iphop,phase,method_iphop,viral_tax,checkv_quality,lifestyle,lifestyle_prediction_method
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000768,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_782589,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000064,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080813_7_mc_k141_1180300,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_495472,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_909658,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000414,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080813_7_mc_k141_1869635,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_1729278,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000455,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000157,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,checkv
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000234,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080813_7_mc_k141_382054,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000311,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_813326,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080813_7_mc_k141_1131803,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,raw-080913-2_rerun_bin_131_k141_3068761,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,raw-080913-2_rerun_bin_131_k141_459132,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_2867344,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_910196,TRUE,FALSE,blast,Iridoviridae,Not-determined,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_2348086,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000143,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000535,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_2188850|provirus_1_11809,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000080,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000513,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000094,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000447,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000476,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_2097788,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080813_7_mc_k141_1740208,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_8_1_ph_rerun_k141_705137,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080813_7_mc_k141_1124095,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,raw-080913-2_rerun_bin_131_k141_2423859,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,raw-080913-2_rerun_bin_131_k141_2071493,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_8_1_ph_rerun_k141_698458,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_424646,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_930833,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080913_2_rerun_k141_3287059,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,raw-080913-2_rerun_bin_184_k141_2229319,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,raw-080913-2_rerun_bin_184_k141_247907,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080813_7_mc_k141_1433260|provirus_7440_39328,TRUE,FALSE,blast,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,080813_7_mc_k141_1327636,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000231,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000479,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000295,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000609,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000798,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000632,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,unclear,Not-determined
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000287,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000487,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000135,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080813_7_mc_000000000405,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000257,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000256,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000139,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000180,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_8_1_ph_rerun_000000000315,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_220,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000050,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_220,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000214,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_220,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000297,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_220,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000126,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_220,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000245,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_220,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000111,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_221,Bacteria,Bacillota_A,Eubacteriaceae,,,raw-080913-8-1-ph_rerun_bin_108_k141_338767,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_221,Bacteria,Bacillota_A,Eubacteriaceae,,,080913_8_1_ph_rerun_k141_377614,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_221,Bacteria,Bacillota_A,Eubacteriaceae,,,cn_080913_8_1_ph_rerun_000000000047,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000372|provirus_8987_48115,TRUE,FALSE,blast,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000369|provirus_13143_38871,TRUE,FALSE,blast,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_672331|provirus_3_20297,TRUE,FALSE,blast,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_167399|provirus_16192_29156,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_277673,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000152,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_494250|provirus_1_10963,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_7024|provirus_23461_31374,TRUE,FALSE,blast,Unclassified,Low-quality,unclear,Not-determined
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_446256,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_536036|provirus_13076_20207,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000242,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lysogenic,bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_356017,TRUE,FALSE,blast,Kyanoviridae; Unclassified family,Not-determined,lysogenic,bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000332,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_405870,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000238,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_222,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000075,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_223,Bacteria,Desulfobacterota,UBA2174_A,,,cn_080913_8_1_ph_rerun_000000000147,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_224,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000161,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_224,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_703867|provirus_12895_23813,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_225,Bacteria,Bacillota_A,Eubacteriaceae,,,080913_8_1_ph_rerun_k141_621173,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_225,Bacteria,Bacillota_A,Eubacteriaceae,,,raw-080913-8-1-ph_rerun_bin_87_k141_479245,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_225,Bacteria,Bacillota_A,Eubacteriaceae,,,cn_080913_8_1_ph_rerun_000000000118,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_226,Bacteria,Bacillota_A,Eubacteriaceae,,,cn_080913_8_1_ph_rerun_000000000275,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_227,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000039,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_227,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_8_1_ph_rerun_k141_434174|provirus_62916_82211,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,bacphlip
MAG_227,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_8_1_ph_rerun_k141_566805|provirus_2_18368,TRUE,FALSE,blast,Unclassified,Low-quality,unclear,Not-determined
MAG_227,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000122,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_227,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080613_5_ph_rerun_k141_1777502,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_227,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000090,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_227,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080613_5_ph_rerun_k141_239011,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_537883|provirus_75430_111805,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lysogenic,bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_2_rerun_000000000089,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000357|provirus_3_33582,TRUE,FALSE,blast,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,080813_7_mc_k141_1190639|provirus_1_32283,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080813_7_mc_000000000184,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_115250|provirus_10691_24446,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_2_rerun_000000000669,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000321,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_584346|provirus_11641_16100,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_371557,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,080913_2_rerun_k141_311556,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_795276|provirus_60850_64073,TRUE,FALSE,blast,Unclassified,Not-determined,lysogenic,bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_537883|provirus_75430_111805,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,080613_5_ph_rerun_k141_1466960,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000335,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000123,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000342,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000086,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000023,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_228,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000310,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
