MAG,contig,length
MAG_174,c_000000027512,535403
MAG_174,c_000000027513,267446
MAG_174,c_000000027514,578000
MAG_174,c_000000027515,378468
MAG_174,c_000000027516,742219
MAG_174,c_000000027517,397780
MAG_174,c_000000027518,161389
MAG_174,c_000000027519,464810
MAG_174,c_000000027520,315742
MAG_174,c_000000027521,639139
MAG_174,c_000000027522,791483
MAG_174,c_000000027523,517683
MAG_174,c_000000027524,445149
MAG_174,c_000000027525,637391
MAG_174,c_000000027526,303425
MAG_174,c_000000027527,682074
MAG_174,c_000000027528,432648
MAG_174,c_000000027529,314435
MAG_174,c_000000027530,687969
MAG_174,c_000000027531,480924
MAG_174,c_000000027532,49904
MAG_174,c_000000027533,403074
MAG_174,c_000000027534,466712
MAG_174,c_000000027535,782110
MAG_174,c_000000027536,405812
MAG_174,c_000000027537,116552
MAG_174,c_000000027538,740025
MAG_174,c_000000027539,219915
MAG_174,c_000000027540,400523
MAG_174,c_000000027541,164393
MAG_174,c_000000027542,402415
MAG_174,c_000000027543,495994
MAG_174,c_000000027544,727659
MAG_174,c_000000027545,334532
MAG_174,c_000000027546,58994
MAG_174,c_000000027547,216950
MAG_174,c_000000027548,796142
MAG_174,c_000000027549,526199
MAG_174,c_000000027550,528997
MAG_174,c_000000027551,511510
MAG_174,c_000000027552,803938
MAG_174,c_000000027553,402712
MAG_174,c_000000027554,257914
MAG_174,c_000000027555,676214
MAG_174,c_000000027556,675321
MAG_174,c_000000027557,121186
MAG_174,c_000000027558,210987
MAG_174,c_000000027559,785613
MAG_174,c_000000027560,46066
MAG_174,c_000000027561,114434
MAG_174,c_000000027562,433914
MAG_174,c_000000027563,111795
MAG_174,c_000000027564,225541
MAG_174,c_000000027565,580743
MAG_174,c_000000027566,619009
MAG_174,c_000000027567,795827
MAG_174,c_000000027568,780662
MAG_174,c_000000027569,109576
MAG_174,c_000000027570,171956
MAG_174,c_000000027571,224694
MAG_174,c_000000027572,137858
MAG_174,c_000000027573,438111
MAG_174,c_000000027574,3917
MAG_174,c_000000027575,797462
MAG_174,c_000000027576,461664
MAG_174,c_000000027577,113731
MAG_174,c_000000027578,123991
MAG_174,c_000000027579,728394
MAG_174,c_000000027580,524956
MAG_174,c_000000027581,791706
MAG_174,c_000000027582,735116
MAG_174,c_000000027583,267979
MAG_174,c_000000027584,727532
MAG_174,c_000000027585,586776
MAG_174,c_000000027586,234535
MAG_174,c_000000027587,522780
MAG_174,c_000000027588,466705
MAG_174,c_000000027589,268518
MAG_174,c_000000027590,630494
MAG_174,c_000000027591,674145
MAG_174,c_000000027592,609380
MAG_174,c_000000027593,588747
MAG_174,c_000000027594,367565
MAG_174,c_000000027595,121731
MAG_174,c_000000027596,632236
MAG_174,c_000000027597,674892
MAG_174,c_000000027598,453046
MAG_174,c_000000027599,502480
MAG_174,c_000000027600,420810
MAG_174,c_000000027601,712588
MAG_174,c_000000027602,643327
MAG_174,c_000000027603,282446
MAG_174,c_000000027604,714773
MAG_174,c_000000027605,210637
MAG_174,c_000000027606,714516
MAG_174,c_000000027607,216279
MAG_174,c_000000027608,236887
MAG_174,c_000000027609,216947
MAG_174,c_000000027610,783325
MAG_174,c_000000027611,469896
MAG_174,c_000000027612,184493
MAG_174,c_000000027613,163073
MAG_174,c_000000027614,639793
MAG_174,c_000000027615,123744
MAG_174,c_000000027616,576116
MAG_174,c_000000027617,432300
MAG_174,c_000000027618,111658
MAG_174,c_000000027619,402459
MAG_174,c_000000027620,750927
MAG_174,c_000000027621,482352
MAG_174,c_000000027622,556656
MAG_174,c_000000027623,537918
MAG_174,c_000000027624,112972
MAG_174,c_000000027625,34102
MAG_174,c_000000027626,803675
MAG_174,c_000000027627,325851
MAG_174,c_000000027628,626644
MAG_174,c_000000027629,334325
MAG_174,c_000000027630,325159
MAG_174,c_000000027631,417087
MAG_174,c_000000027632,142345
MAG_174,c_000000027633,535642
MAG_174,c_000000027634,392646
MAG_174,c_000000027635,34343
MAG_174,c_000000027636,111972
MAG_174,c_000000027637,265704
MAG_174,c_000000027638,292590
MAG_174,c_000000027639,337932
MAG_174,c_000000027640,583910
MAG_174,c_000000027641,605145
MAG_174,c_000000027642,424150
MAG_174,c_000000027643,572898
MAG_175,c_000000027644,289511
MAG_175,c_000000027645,625697
MAG_175,c_000000027646,578465
MAG_175,c_000000027647,741162
MAG_175,c_000000027648,313665
MAG_175,c_000000027649,60742
MAG_175,c_000000027650,582542
MAG_175,c_000000027651,332375
MAG_175,c_000000027652,717270
MAG_175,c_000000027653,772605
MAG_175,c_000000027654,308635
MAG_175,c_000000027655,577662
MAG_175,c_000000027656,173880
MAG_175,c_000000027657,186995
MAG_175,c_000000027658,601366
MAG_175,c_000000027659,342802
MAG_175,c_000000027660,310666
MAG_175,c_000000027661,574808
MAG_175,c_000000027662,316097
MAG_175,c_000000027663,639574
MAG_175,c_000000027664,4739
MAG_175,c_000000027665,423525
MAG_175,c_000000027666,577645
MAG_175,c_000000027667,598129
MAG_175,c_000000027668,512876
MAG_175,c_000000027669,31377
MAG_175,c_000000027670,586573
MAG_175,c_000000027671,164619
MAG_175,c_000000027672,531154
MAG_175,c_000000027673,214211
MAG_175,c_000000027674,228323
MAG_175,c_000000027675,370049
MAG_175,c_000000027676,366063
MAG_175,c_000000027677,364928
MAG_175,c_000000027678,497614
MAG_175,c_000000027679,191290
MAG_175,c_000000027680,625483
MAG_175,c_000000027681,366028
MAG_175,c_000000027682,474372
MAG_175,c_000000027683,472441
MAG_175,c_000000027684,479458
MAG_175,c_000000027685,717986
MAG_175,c_000000027686,316679
MAG_175,c_000000027687,316524
MAG_175,c_000000027688,395220
MAG_175,c_000000027689,694593
MAG_175,c_000000027690,710859
MAG_175,c_000000027691,105304
MAG_175,c_000000027692,53170
MAG_175,c_000000027693,817211
MAG_175,c_000000027694,364815
MAG_175,c_000000027695,119123
MAG_175,c_000000027696,739182
MAG_175,c_000000027697,747884
MAG_175,c_000000027698,594565
MAG_175,c_000000027699,141413
MAG_175,c_000000027700,99790
MAG_175,c_000000027701,201780
MAG_175,c_000000027702,440373
MAG_175,c_000000027703,643733
MAG_175,c_000000027704,712395
MAG_175,c_000000027705,634880
MAG_175,c_000000027706,388737
MAG_175,c_000000027707,665827
MAG_175,c_000000027708,707847
MAG_175,c_000000027709,363133
MAG_175,c_000000027710,693649
MAG_175,c_000000027711,634151
MAG_175,c_000000027712,159706
MAG_175,c_000000027713,594808
MAG_175,c_000000027714,620247
MAG_175,c_000000027715,679422
MAG_175,c_000000027716,582863
MAG_175,c_000000027717,427105
MAG_175,c_000000027718,608567
MAG_175,c_000000027719,579341
MAG_175,c_000000027720,273597
MAG_175,c_000000027721,480751
MAG_175,c_000000027722,535966
MAG_175,c_000000027723,312404
MAG_175,c_000000027724,492767
MAG_175,c_000000027725,540751
MAG_175,c_000000027726,109365
MAG_175,c_000000027727,687823
MAG_175,c_000000027728,183200
MAG_175,c_000000027729,165684
MAG_175,c_000000027730,360
MAG_175,c_000000027731,108104
MAG_175,c_000000027732,780525
MAG_175,c_000000027733,394252
MAG_175,c_000000027734,154986
MAG_175,c_000000027735,120638
MAG_175,c_000000027736,371323
MAG_175,c_000000027737,580565
MAG_175,c_000000027738,743813
MAG_175,c_000000027739,11104
MAG_175,c_000000027740,449785
MAG_175,c_000000027741,456873
MAG_175,c_000000027742,233127
MAG_175,c_000000027743,579406
MAG_175,c_000000027744,410459
MAG_175,c_000000027745,265058
MAG_175,c_000000027746,532457
MAG_175,c_000000027747,97404
MAG_175,c_000000027748,649155
MAG_175,c_000000027749,599485
MAG_175,c_000000027750,267470
MAG_175,c_000000027751,594564
MAG_175,c_000000027752,123899
MAG_175,c_000000027753,195610
MAG_175,c_000000027754,79961
MAG_175,c_000000027755,511458
MAG_175,c_000000027756,342048
MAG_176,c_000000027757,126019
MAG_176,c_000000027758,338866
MAG_176,c_000000027759,782422
MAG_176,c_000000027760,212946
MAG_176,c_000000027761,241776
MAG_176,c_000000027762,437482
MAG_176,c_000000027763,270305
MAG_176,c_000000027764,332540
MAG_176,c_000000027765,315761
MAG_176,c_000000027766,559764
MAG_176,c_000000027767,472599
MAG_176,c_000000027768,821661
MAG_176,c_000000027769,430707
MAG_176,c_000000027770,177598
MAG_176,c_000000027771,117598
MAG_176,c_000000027772,518828
MAG_176,c_000000027773,470178
MAG_176,c_000000027774,202446
MAG_176,c_000000027775,461607
MAG_176,c_000000027776,518129
MAG_176,c_000000027777,747149
MAG_176,c_000000027778,523999
MAG_176,c_000000027779,588439
MAG_176,c_000000027780,404508
MAG_176,c_000000027781,141401
MAG_176,c_000000027782,163174
MAG_176,c_000000027783,437000
MAG_176,c_000000027784,141815
MAG_176,c_000000027785,785780
MAG_176,c_000000027786,650143
MAG_176,c_000000027787,578049
MAG_176,c_000000027788,183734
MAG_176,c_000000027789,363748
MAG_176,c_000000027790,232501
MAG_176,c_000000027791,498611
MAG_176,c_000000027792,324994
MAG_176,c_000000027793,104685
MAG_176,c_000000027794,174848
MAG_176,c_000000027795,419023
MAG_176,c_000000027796,177564
MAG_176,c_000000027797,310271
MAG_176,c_000000027798,777403
MAG_176,c_000000027799,539822
MAG_176,c_000000027800,696971
MAG_176,c_000000027801,416035
MAG_176,c_000000027802,589843
MAG_176,c_000000027803,756388
MAG_176,c_000000027804,363398
MAG_176,c_000000027805,104678
MAG_176,c_000000027806,74722
MAG_176,c_000000027807,767136
MAG_176,c_000000027808,803915
MAG_176,c_000000027809,226112
MAG_176,c_000000027810,522089
MAG_176,c_000000027811,222025
MAG_176,c_000000027812,415365
MAG_176,c_000000027813,789741
MAG_176,c_000000027814,435863
MAG_176,c_000000027815,308819
MAG_176,c_000000027816,759024
MAG_176,c_000000027817,672703
MAG_176,c_000000027818,732760
MAG_176,c_000000027819,206351
MAG_176,c_000000027820,65318
MAG_176,c_000000027821,117890
MAG_176,c_000000027822,219353
MAG_176,c_000000027823,32033
MAG_176,c_000000027824,115501
MAG_176,c_000000027825,673343
MAG_176,c_000000027826,519840
MAG_176,c_000000027827,282482
MAG_176,c_000000027828,460891
MAG_176,c_000000027829,424866
MAG_176,c_000000027830,755585
MAG_176,c_000000027831,219479
MAG_176,c_000000027832,715680
MAG_176,c_000000027833,735057
MAG_176,c_000000027834,10748
MAG_176,c_000000027835,570421
MAG_176,c_000000027836,538566
MAG_176,c_000000027837,385229
MAG_176,c_000000027838,228129
MAG_176,c_000000027839,148658
MAG_176,c_000000027840,484887
MAG_176,c_000000027841,692524
MAG_176,c_000000027842,334889
MAG_176,c_000000027843,212173
MAG_176,c_000000027844,417089
MAG_176,c_000000027845,518057
MAG_176,c_000000027846,327393
MAG_176,c_000000027847,356848
MAG_176,c_000000027848,329287
MAG_176,c_000000027849,407422
MAG_176,c_000000027850,632348
MAG_177,c_000000027851,592267
MAG_177,c_000000027852,10799
MAG_177,c_000000027853,71607
MAG_177,c_000000027854,638119
MAG_177,c_000000027855,78022
MAG_177,c_000000027856,392513
MAG_177,c_000000027857,731069
MAG_177,c_000000027858,716294
MAG_177,c_000000027859,551071
MAG_177,c_000000027860,55275
MAG_177,c_000000027861,278542
MAG_177,c_000000027862,67579
MAG_177,c_000000027863,824394
MAG_177,c_000000027864,242491
MAG_177,c_000000027865,207679
MAG_177,c_000000027866,570288
MAG_177,c_000000027867,532127
MAG_177,c_000000027868,553810
MAG_177,c_000000027869,564543
MAG_177,c_000000027870,447318
MAG_177,c_000000027871,147586
MAG_177,c_000000027872,528807
MAG_177,c_000000027873,90839
MAG_177,c_000000027874,593509
MAG_177,c_000000027875,410772
MAG_177,c_000000027876,728513
MAG_177,c_000000027877,169050
MAG_177,c_000000027878,673033
MAG_177,c_000000027879,90704
MAG_177,c_000000027880,117678
MAG_177,c_000000027881,750878
MAG_177,c_000000027882,799942
MAG_177,c_000000027883,679199
MAG_177,c_000000027884,429885
MAG_177,c_000000027885,165133
MAG_177,c_000000027886,524801
MAG_177,c_000000027887,314692
MAG_177,c_000000027888,187199
MAG_177,c_000000027889,79499
MAG_177,c_000000027890,334343
MAG_177,c_000000027891,71690
MAG_177,c_000000027892,575498
MAG_177,c_000000027893,378063
MAG_177,c_000000027894,8360
MAG_177,c_000000027895,665588
MAG_177,c_000000027896,672854
MAG_177,c_000000027897,415688
MAG_177,c_000000027898,314235
MAG_177,c_000000027899,465030
MAG_177,c_000000027900,233293
MAG_177,c_000000027901,296068
MAG_177,c_000000027902,139557
MAG_177,c_000000027903,673333
MAG_177,c_000000027904,465007
MAG_177,c_000000027905,315258
MAG_177,c_000000027906,126409
MAG_177,c_000000027907,67575
MAG_177,c_000000027908,261833
MAG_177,c_000000027909,29390
MAG_177,c_000000027910,317042
MAG_177,c_000000027911,8123
MAG_177,c_000000027912,151372
MAG_177,c_000000027913,70523
MAG_177,c_000000027914,443887
MAG_177,c_000000027915,37238
MAG_177,c_000000027916,29611
MAG_177,c_000000027917,333004
MAG_177,c_000000027918,797531
MAG_177,c_000000027919,1002
MAG_177,c_000000027920,583313
MAG_177,c_000000027921,551999
MAG_177,c_000000027922,475090
MAG_177,c_000000027923,441007
MAG_177,c_000000027924,155610
MAG_177,c_000000027925,339903
MAG_177,c_000000027926,114446
MAG_177,c_000000027927,314300
MAG_177,c_000000027928,797799
MAG_177,c_000000027929,550228
MAG_177,c_000000027930,361346
MAG_177,c_000000027931,139624
MAG_177,c_000000027932,539267
MAG_177,c_000000027933,464976
MAG_177,c_000000027934,410470
MAG_177,c_000000027935,643809
MAG_177,c_000000027936,559626
MAG_177,c_000000027937,52687
MAG_177,c_000000027938,476836
MAG_177,c_000000027939,734479
MAG_177,c_000000027940,318728
MAG_177,c_000000027941,542758
MAG_177,c_000000027942,783056
MAG_177,c_000000027943,650991
MAG_177,c_000000027944,480152
MAG_177,c_000000027945,259040
MAG_177,c_000000027946,468232
MAG_177,c_000000027947,515708
MAG_177,c_000000027948,462184
MAG_177,c_000000027949,259006
MAG_177,c_000000027950,487562
MAG_177,c_000000027951,332965
MAG_177,c_000000027952,299076
MAG_177,c_000000027953,259473
MAG_177,c_000000027954,134768
MAG_177,c_000000027955,325758
MAG_177,c_000000027956,473688
MAG_177,c_000000027957,484169
MAG_177,c_000000027958,194744
MAG_177,c_000000027959,112346
MAG_177,c_000000027960,385839
MAG_177,c_000000027961,573678
MAG_177,c_000000027962,544966
MAG_177,c_000000027963,507521
MAG_177,c_000000027964,526226
MAG_177,c_000000027965,746147
MAG_178,c_000000027966,209993
MAG_178,c_000000027967,498713
MAG_178,c_000000027968,8687
MAG_178,c_000000027969,63738
MAG_178,c_000000027970,177947
MAG_178,c_000000027971,624728
MAG_178,c_000000027972,31637
MAG_178,c_000000027973,61330
MAG_178,c_000000027974,476546
MAG_178,c_000000027975,465022
MAG_178,c_000000027976,623292
MAG_178,c_000000027977,444781
MAG_178,c_000000027978,242501
MAG_178,c_000000027979,367868
MAG_178,c_000000027980,469123
MAG_178,c_000000027981,623164
MAG_178,c_000000027982,736435
MAG_178,c_000000027983,14773
MAG_178,c_000000027984,353424
MAG_178,c_000000027985,288028
MAG_178,c_000000027986,34575
MAG_178,c_000000027987,278547
MAG_178,c_000000027988,322892
MAG_178,c_000000027989,521887
MAG_178,c_000000027990,251163
MAG_178,c_000000027991,598537
MAG_178,c_000000027992,125225
MAG_178,c_000000027993,670793
MAG_178,c_000000027994,641736
MAG_178,c_000000027995,608069
MAG_178,c_000000027996,387901
MAG_178,c_000000027997,209230
MAG_178,c_000000027998,700133
MAG_178,c_000000027999,673774
MAG_178,c_000000028000,647922
MAG_178,c_000000028001,577725
MAG_178,c_000000028002,525731
MAG_178,c_000000028003,301316
MAG_178,c_000000028004,746652
MAG_178,c_000000028005,28006
MAG_178,c_000000028006,622147
MAG_178,c_000000028007,640473
MAG_178,c_000000028008,152392
MAG_178,c_000000028009,477109
MAG_178,c_000000028010,67188
MAG_178,c_000000028011,371982
MAG_178,c_000000028012,297938
MAG_178,c_000000028013,247251
MAG_178,c_000000028014,764295
MAG_178,c_000000028015,417790
MAG_178,c_000000028016,271889
MAG_178,c_000000028017,328115
MAG_178,c_000000028018,20456
MAG_178,c_000000028019,324062
MAG_178,c_000000028020,362704
MAG_178,c_000000028021,125342
MAG_178,c_000000028022,144320
MAG_178,c_000000028023,221548
MAG_178,c_000000028024,614560
MAG_178,c_000000028025,815932
MAG_178,c_000000028026,572824
MAG_178,c_000000028027,130185
MAG_178,c_000000028028,516443
MAG_178,c_000000028029,348744
MAG_178,c_000000028030,526578
MAG_178,c_000000028031,310223
MAG_178,c_000000028032,680510
MAG_178,c_000000028033,532902
MAG_178,c_000000028034,774202
MAG_178,c_000000028035,366120
MAG_178,c_000000028036,79138
MAG_178,c_000000028037,209440
MAG_178,c_000000028038,384853
MAG_178,c_000000028039,626229
MAG_178,c_000000028040,370281
MAG_178,c_000000028041,822655
MAG_178,c_000000028042,516440
MAG_178,c_000000028043,414089
MAG_178,c_000000028044,580805
MAG_178,c_000000028045,402911
MAG_178,c_000000028046,66812
MAG_178,c_000000028047,295271
MAG_178,c_000000028048,144871
MAG_179,c_000000028049,368983
MAG_179,c_000000028050,10355
MAG_179,c_000000028051,606424
MAG_179,c_000000028052,550591
MAG_179,c_000000028053,551440
MAG_179,c_000000028054,786835
MAG_179,c_000000028055,344274
MAG_179,c_000000028056,684174
MAG_179,c_000000028057,52692
MAG_179,c_000000028058,527576
MAG_179,c_000000028059,363278
MAG_179,c_000000028060,621163
MAG_179,c_000000028061,233903
MAG_179,c_000000028062,613337
MAG_179,c_000000028063,603974
MAG_179,c_000000028064,742391
MAG_179,c_000000028065,806101
MAG_179,c_000000028066,366027
MAG_179,c_000000028067,187964
MAG_179,c_000000028068,392349
MAG_179,c_000000028069,535990
MAG_179,c_000000028070,737024
MAG_179,c_000000028071,536406
MAG_179,c_000000028072,702912
MAG_179,c_000000028073,732497
MAG_179,c_000000028074,143398
MAG_179,c_000000028075,671437
MAG_179,c_000000028076,644585
MAG_179,c_000000028077,590820
MAG_179,c_000000028078,523728
MAG_179,c_000000028079,463229
MAG_179,c_000000028080,326939
MAG_179,c_000000028081,213765
MAG_179,c_000000028082,421033
MAG_179,c_000000028083,402610
MAG_179,c_000000028084,445921
MAG_179,c_000000028085,346755
MAG_179,c_000000028086,427905
MAG_179,c_000000028087,409366
MAG_179,c_000000028088,559580
MAG_179,c_000000028089,323344
MAG_179,c_000000028090,522013
MAG_179,c_000000028091,114378
MAG_179,c_000000028092,816085
MAG_179,c_000000028093,581843
MAG_179,c_000000028094,594144
MAG_179,c_000000028095,460572
MAG_179,c_000000028096,278998
MAG_179,c_000000028097,670858
MAG_179,c_000000028098,567558
MAG_179,c_000000028099,162258
MAG_179,c_000000028100,114494
MAG_179,c_000000028101,664995
MAG_179,c_000000028102,347150
MAG_179,c_000000028103,446158
MAG_179,c_000000028104,15673
MAG_179,c_000000028105,560603
MAG_179,c_000000028106,618998
MAG_179,c_000000028107,599237
MAG_179,c_000000028108,635600
MAG_179,c_000000028109,580691
MAG_179,c_000000028110,8465
MAG_179,c_000000028111,138941
MAG_179,c_000000028112,758010
MAG_179,c_000000028113,400892
MAG_179,c_000000028114,407212
MAG_179,c_000000028115,418326
MAG_179,c_000000028116,629326
MAG_179,c_000000028117,241343
MAG_179,c_000000028118,142372
MAG_179,c_000000028119,637513
MAG_179,c_000000028120,809570
MAG_179,c_000000028121,1231
MAG_179,c_000000028122,196342
MAG_179,c_000000028123,424029
MAG_179,c_000000028124,18544
MAG_179,c_000000028125,452905
MAG_179,c_000000028126,566820
MAG_179,c_000000028127,429018
MAG_179,c_000000028128,308321
MAG_179,c_000000028129,300515
MAG_179,c_000000028130,179622
MAG_179,c_000000028131,8018
MAG_179,c_000000028132,612509
MAG_179,c_000000028133,593321
MAG_179,c_000000028134,691776
MAG_179,c_000000028135,453239
MAG_179,c_000000028136,781595
MAG_179,c_000000028137,748202
MAG_179,c_000000028138,563774
MAG_179,c_000000028139,305826
MAG_179,c_000000028140,21330
MAG_179,c_000000028141,182382
MAG_179,c_000000028142,474632
MAG_179,c_000000028143,696326
MAG_179,c_000000028144,370341
MAG_179,c_000000028145,70890
MAG_179,c_000000028146,211191
MAG_179,c_000000028147,306549
MAG_179,c_000000028148,713639
MAG_179,c_000000028149,676690
MAG_179,c_000000028150,299618
MAG_179,c_000000028151,498974
